ctyfips,county,stfips,state,zip,cd,dma,dma name
26091,Lenawee,,MI,49265,,547,TOLEDO
26091,Lenawee,,MI,49268,,547,TOLEDO
26091,Lenawee,,MI,49276,,547,TOLEDO
26091,Lenawee,,MI,49279,,547,TOLEDO
26091,Lenawee,,MI,49286,,547,TOLEDO
26091,Lenawee,,MI,49287,,547,TOLEDO
26091,Lenawee,,MI,49289,,547,TOLEDO
26093,Livingston,,MI,48114,,505,DETROIT
26093,Livingston,,MI,48116,,505,DETROIT
26093,Livingston,,MI,48137,,505,DETROIT
26093,Livingston,,MI,48139,,505,DETROIT
26093,Livingston,,MI,48143,,505,DETROIT
26093,Livingston,,MI,48169,,505,DETROIT
26093,Livingston,,MI,48353,,505,DETROIT
26093,Livingston,,MI,48816,,505,DETROIT
26093,Livingston,,MI,48836,,505,DETROIT
26093,Livingston,,MI,48843,,505,DETROIT
26093,Livingston,,MI,48844,,505,DETROIT
26093,Livingston,,MI,48855,,505,DETROIT
26093,Livingston,,MI,48863,,505,DETROIT
26095,Luce,,MI,49853,,540,TRAVERSE CITY-CADILLAC
26095,Luce,,MI,49868,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49719,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49745,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49757,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49760,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49762,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49775,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49781,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49820,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49827,,540,TRAVERSE CITY-CADILLAC
26097,Mackinac,,MI,49838,,540,TRAVERSE CITY-CADILLAC
26099,Macomb,,MI,48005,,505,DETROIT
26099,Macomb,,MI,48015,,505,DETROIT
26099,Macomb,,MI,48021,,505,DETROIT
26099,Macomb,,MI,48026,,505,DETROIT
26099,Macomb,,MI,48035,,505,DETROIT
26099,Macomb,,MI,48036,,505,DETROIT
26099,Macomb,,MI,48038,,505,DETROIT
26099,Macomb,,MI,48042,,505,DETROIT
26099,Macomb,,MI,48043,,505,DETROIT
26099,Macomb,,MI,48044,,505,DETROIT
26099,Macomb,,MI,48045,,505,DETROIT
26099,Macomb,,MI,48046,,505,DETROIT
26099,Macomb,,MI,48047,,505,DETROIT
26099,Macomb,,MI,48048,,505,DETROIT
26099,Macomb,,MI,48050,,505,DETROIT
26099,Macomb,,MI,48051,,505,DETROIT
26099,Macomb,,MI,48062,,505,DETROIT
26099,Macomb,,MI,48065,,505,DETROIT
26099,Macomb,,MI,48066,,505,DETROIT
26099,Macomb,,MI,48080,,505,DETROIT
26099,Macomb,,MI,48081,,505,DETROIT
26099,Macomb,,MI,48082,,505,DETROIT
26099,Macomb,,MI,48088,,505,DETROIT
26099,Macomb,,MI,48089,,505,DETROIT
26099,Macomb,,MI,48090,,505,DETROIT
26099,Macomb,,MI,48091,,505,DETROIT
26099,Macomb,,MI,48092,,505,DETROIT
26099,Macomb,,MI,48093,,505,DETROIT
26099,Macomb,,MI,48094,,505,DETROIT
26099,Macomb,,MI,48095,,505,DETROIT
26099,Macomb,,MI,48096,,505,DETROIT
26099,Macomb,,MI,48310,,505,DETROIT
26099,Macomb,,MI,48311,,505,DETROIT
26099,Macomb,,MI,48312,,505,DETROIT
26099,Macomb,,MI,48313,,505,DETROIT
26099,Macomb,,MI,48314,,505,DETROIT
26099,Macomb,,MI,48315,,505,DETROIT
26099,Macomb,,MI,48316,,505,DETROIT
26099,Macomb,,MI,48317,,505,DETROIT
26099,Macomb,,MI,48318,,505,DETROIT
26099,Macomb,,MI,48397,,505,DETROIT
26101,Manistee,,MI,49613,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49614,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49619,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49625,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49626,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49634,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49645,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49660,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49675,,540,TRAVERSE CITY-CADILLAC
26101,Manistee,,MI,49689,,540,TRAVERSE CITY-CADILLAC
26103,Marquette,,MI,49808,,553,MARQUETTE
26103,Marquette,,MI,49814,,553,MARQUETTE
26103,Marquette,,MI,49819,,553,MARQUETTE
26103,Marquette,,MI,49833,,553,MARQUETTE
26103,Marquette,,MI,49841,,553,MARQUETTE
26103,Marquette,,MI,49849,,553,MARQUETTE
26103,Marquette,,MI,49855,,553,MARQUETTE
26103,Marquette,,MI,49861,,553,MARQUETTE
26103,Marquette,,MI,49865,,553,MARQUETTE
26103,Marquette,,MI,49866,,553,MARQUETTE
26103,Marquette,,MI,49871,,553,MARQUETTE
26103,Marquette,,MI,49879,,553,MARQUETTE
26103,Marquette,,MI,49885,,553,MARQUETTE
26105,Mason,,MI,49402,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49405,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49410,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49411,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49431,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49454,,540,TRAVERSE CITY-CADILLAC
26105,Mason,,MI,49458,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49305,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49307,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49320,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49332,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49336,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49338,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49340,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49342,,540,TRAVERSE CITY-CADILLAC
26107,Mecosta,,MI,49346,,540,TRAVERSE CITY-CADILLAC
26109,Menominee,,MI,49812,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49821,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49845,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49847,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49848,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49858,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49863,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49873,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49874,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49886,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49887,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49893,,658,GREEN BAY-APPLETON
26109,Menominee,,MI,49896,,658,GREEN BAY-APPLETON
26111,Midland,,MI,48618,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48620,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48628,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48640,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48641,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48642,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48657,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48667,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48670,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48674,,513,FLINT-SAGINAW-BAY CITY
26111,Midland,,MI,48686,,513,FLINT-SAGINAW-BAY CITY
26113,Missaukee,,MI,49632,,540,TRAVERSE CITY-CADILLAC
26113,Missaukee,,MI,49651,,540,TRAVERSE CITY-CADILLAC
26113,Missaukee,,MI,49657,,540,TRAVERSE CITY-CADILLAC
26113,Missaukee,,MI,49667,,540,TRAVERSE CITY-CADILLAC
26115,Monroe,,MI,48110,,505,DETROIT
26115,Monroe,,MI,48117,,505,DETROIT
26115,Monroe,,MI,48131,,505,DETROIT
26115,Monroe,,MI,48133,,505,DETROIT
26115,Monroe,,MI,48140,,505,DETROIT
26115,Monroe,,MI,48144,,505,DETROIT
26115,Monroe,,MI,48145,,505,DETROIT
26115,Monroe,,MI,48157,,505,DETROIT
26115,Monroe,,MI,48159,,505,DETROIT
26115,Monroe,,MI,48160,,505,DETROIT
26115,Monroe,,MI,48161,,505,DETROIT
26115,Monroe,,MI,48162,,505,DETROIT
26115,Monroe,,MI,48166,,505,DETROIT
26115,Monroe,,MI,48177,,505,DETROIT
26115,Monroe,,MI,48179,,505,DETROIT
26115,Monroe,,MI,48182,,505,DETROIT
26115,Monroe,,MI,49267,,505,DETROIT
26115,Monroe,,MI,49270,,505,DETROIT
26117,Montcalm,,MI,48811,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48812,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48818,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48829,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48834,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48838,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48850,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48852,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48884,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48885,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48886,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48888,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,48891,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,49322,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,49329,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,49339,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26117,Montcalm,,MI,49347,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26119,Montmorency,,MI,49709,,540,TRAVERSE CITY-CADILLAC
26119,Montmorency,,MI,49746,,540,TRAVERSE CITY-CADILLAC
26119,Montmorency,,MI,49756,,540,TRAVERSE CITY-CADILLAC
26121,Muskegon,,MI,49303,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49318,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49415,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49425,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49437,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49440,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49441,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49442,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49443,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49444,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49445,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49451,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49457,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49461,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26121,Muskegon,,MI,49463,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49309,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49312,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49327,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49337,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49349,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49412,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26123,Newaygo,,MI,49413,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26125,Oakland,,MI,48007,,505,DETROIT
26125,Oakland,,MI,48009,,505,DETROIT
26125,Oakland,,MI,48012,,505,DETROIT
26125,Oakland,,MI,48017,,505,DETROIT
26125,Oakland,,MI,48025,,505,DETROIT
26125,Oakland,,MI,48030,,505,DETROIT
26125,Oakland,,MI,48033,,505,DETROIT
26125,Oakland,,MI,48034,,505,DETROIT
26125,Oakland,,MI,48037,,505,DETROIT
26125,Oakland,,MI,48067,,505,DETROIT
26125,Oakland,,MI,48068,,505,DETROIT
26125,Oakland,,MI,48069,,505,DETROIT
26125,Oakland,,MI,48070,,505,DETROIT
26125,Oakland,,MI,48071,,505,DETROIT
26125,Oakland,,MI,48072,,505,DETROIT
26125,Oakland,,MI,48073,,505,DETROIT
26125,Oakland,,MI,48075,,505,DETROIT
26125,Oakland,,MI,48076,,505,DETROIT
26125,Oakland,,MI,48083,,505,DETROIT
26125,Oakland,,MI,48084,,505,DETROIT
26125,Oakland,,MI,48085,,505,DETROIT
26125,Oakland,,MI,48086,,505,DETROIT
26125,Oakland,,MI,48098,,505,DETROIT
26125,Oakland,,MI,48099,,505,DETROIT
26125,Oakland,,MI,48165,,505,DETROIT
26125,Oakland,,MI,48178,,505,DETROIT
26125,Oakland,,MI,48220,,505,DETROIT
26125,Oakland,,MI,48237,,505,DETROIT
26125,Oakland,,MI,48301,,505,DETROIT
26125,Oakland,,MI,48302,,505,DETROIT
26125,Oakland,,MI,48303,,505,DETROIT
26125,Oakland,,MI,48304,,505,DETROIT
26125,Oakland,,MI,48306,,505,DETROIT
26125,Oakland,,MI,48307,,505,DETROIT
26125,Oakland,,MI,48308,,505,DETROIT
26125,Oakland,,MI,48309,,505,DETROIT
26125,Oakland,,MI,48320,,505,DETROIT
26125,Oakland,,MI,48321,,505,DETROIT
26125,Oakland,,MI,48322,,505,DETROIT
26125,Oakland,,MI,48323,,505,DETROIT
26125,Oakland,,MI,48324,,505,DETROIT
26125,Oakland,,MI,48325,,505,DETROIT
26125,Oakland,,MI,48326,,505,DETROIT
26125,Oakland,,MI,48327,,505,DETROIT
26125,Oakland,,MI,48328,,505,DETROIT
26125,Oakland,,MI,48329,,505,DETROIT
26125,Oakland,,MI,48330,,505,DETROIT
26125,Oakland,,MI,48331,,505,DETROIT
26125,Oakland,,MI,48332,,505,DETROIT
26125,Oakland,,MI,48333,,505,DETROIT
26125,Oakland,,MI,48334,,505,DETROIT
26125,Oakland,,MI,48335,,505,DETROIT
26125,Oakland,,MI,48336,,505,DETROIT
26125,Oakland,,MI,48340,,505,DETROIT
26125,Oakland,,MI,48341,,505,DETROIT
26125,Oakland,,MI,48342,,505,DETROIT
26125,Oakland,,MI,48343,,505,DETROIT
26125,Oakland,,MI,48346,,505,DETROIT
26125,Oakland,,MI,48347,,505,DETROIT
26125,Oakland,,MI,48348,,505,DETROIT
26125,Oakland,,MI,48350,,505,DETROIT
26125,Oakland,,MI,48356,,505,DETROIT
26125,Oakland,,MI,48357,,505,DETROIT
26125,Oakland,,MI,48359,,505,DETROIT
26125,Oakland,,MI,48360,,505,DETROIT
26125,Oakland,,MI,48361,,505,DETROIT
26125,Oakland,,MI,48362,,505,DETROIT
26125,Oakland,,MI,48363,,505,DETROIT
26125,Oakland,,MI,48366,,505,DETROIT
26125,Oakland,,MI,48367,,505,DETROIT
26125,Oakland,,MI,48370,,505,DETROIT
26125,Oakland,,MI,48371,,505,DETROIT
26125,Oakland,,MI,48374,,505,DETROIT
26125,Oakland,,MI,48375,,505,DETROIT
26125,Oakland,,MI,48376,,505,DETROIT
26125,Oakland,,MI,48377,,505,DETROIT
26125,Oakland,,MI,48380,,505,DETROIT
26125,Oakland,,MI,48381,,505,DETROIT
26125,Oakland,,MI,48382,,505,DETROIT
26125,Oakland,,MI,48383,,505,DETROIT
26125,Oakland,,MI,48386,,505,DETROIT
26125,Oakland,,MI,48387,,505,DETROIT
26125,Oakland,,MI,48390,,505,DETROIT
26125,Oakland,,MI,48391,,505,DETROIT
26125,Oakland,,MI,48393,,505,DETROIT
26125,Oakland,,MI,48442,,505,DETROIT
26125,Oakland,,MI,48462,,505,DETROIT
26127,Oceana,,MI,49420,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49421,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49436,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49446,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49449,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49452,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49455,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26127,Oceana,,MI,49459,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26129,Ogemaw,,MI,48635,,513,FLINT-SAGINAW-BAY CITY
26129,Ogemaw,,MI,48654,,513,FLINT-SAGINAW-BAY CITY
26129,Ogemaw,,MI,48661,,513,FLINT-SAGINAW-BAY CITY
26129,Ogemaw,,MI,48756,,513,FLINT-SAGINAW-BAY CITY
26129,Ogemaw,,MI,48761,,513,FLINT-SAGINAW-BAY CITY
26131,Ontonagon,,MI,49910,,553,MARQUETTE
26131,Ontonagon,,MI,49912,,553,MARQUETTE
26131,Ontonagon,,MI,49925,,553,MARQUETTE
26131,Ontonagon,,MI,49929,,553,MARQUETTE
26131,Ontonagon,,MI,49948,,553,MARQUETTE
26131,Ontonagon,,MI,49953,,553,MARQUETTE
26131,Ontonagon,,MI,49960,,553,MARQUETTE
26131,Ontonagon,,MI,49967,,553,MARQUETTE
26131,Ontonagon,,MI,49971,,553,MARQUETTE
26133,Osceola,,MI,49631,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49639,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49655,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49665,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49677,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49679,,540,TRAVERSE CITY-CADILLAC
26133,Osceola,,MI,49688,,540,TRAVERSE CITY-CADILLAC
26135,Oscoda,,MI,48619,,540,TRAVERSE CITY-CADILLAC
26135,Oscoda,,MI,48621,,540,TRAVERSE CITY-CADILLAC
26135,Oscoda,,MI,48636,,540,TRAVERSE CITY-CADILLAC
26135,Oscoda,,MI,48647,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49730,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49734,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49735,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49751,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49795,,540,TRAVERSE CITY-CADILLAC
26137,Otsego,,MI,49797,,540,TRAVERSE CITY-CADILLAC
26139,Ottawa,,MI,49401,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49403,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49404,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49409,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49417,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49422,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49423,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49424,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49426,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49427,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49428,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49429,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49430,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49434,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49435,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49448,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49456,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49460,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26139,Ottawa,,MI,49464,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26141,Presque Isle,,MI,49743,,540,TRAVERSE CITY-CADILLAC
26141,Presque Isle,,MI,49759,,540,TRAVERSE CITY-CADILLAC
26141,Presque Isle,,MI,49765,,540,TRAVERSE CITY-CADILLAC
26141,Presque Isle,,MI,49776,,540,TRAVERSE CITY-CADILLAC
26141,Presque Isle,,MI,49777,,540,TRAVERSE CITY-CADILLAC
26141,Presque Isle,,MI,49779,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48627,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48629,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48630,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48651,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48653,,540,TRAVERSE CITY-CADILLAC
26143,Roscommon,,MI,48656,,540,TRAVERSE CITY-CADILLAC
26145,Saginaw,,MI,48415,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48417,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48601,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48602,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48603,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48604,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48605,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48606,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48607,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48608,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48609,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48614,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48616,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48623,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48626,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48637,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48638,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48649,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48655,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48663,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48722,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48724,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48734,,513,FLINT-SAGINAW-BAY CITY
26145,Saginaw,,MI,48787,,513,FLINT-SAGINAW-BAY CITY
26147,Saint Clair,,MI,48001,,505,DETROIT
26147,Saint Clair,,MI,48002,,505,DETROIT
26147,Saint Clair,,MI,48004,,505,DETROIT
26147,Saint Clair,,MI,48006,,505,DETROIT
26147,Saint Clair,,MI,48014,,505,DETROIT
26147,Saint Clair,,MI,48022,,505,DETROIT
26147,Saint Clair,,MI,48023,,505,DETROIT
26147,Saint Clair,,MI,48027,,505,DETROIT
26147,Saint Clair,,MI,48028,,505,DETROIT
26147,Saint Clair,,MI,48032,,505,DETROIT
26147,Saint Clair,,MI,48039,,505,DETROIT
26147,Saint Clair,,MI,48040,,505,DETROIT
26147,Saint Clair,,MI,48041,,505,DETROIT
26147,Saint Clair,,MI,48049,,505,DETROIT
26147,Saint Clair,,MI,48054,,505,DETROIT
26147,Saint Clair,,MI,48059,,505,DETROIT
26147,Saint Clair,,MI,48060,,505,DETROIT
26147,Saint Clair,,MI,48061,,505,DETROIT
26147,Saint Clair,,MI,48063,,505,DETROIT
26147,Saint Clair,,MI,48064,,505,DETROIT
26147,Saint Clair,,MI,48074,,505,DETROIT
26147,Saint Clair,,MI,48079,,505,DETROIT
26147,Saint Clair,,MI,48097,,505,DETROIT
26149,Saint Joseph,,MI,49030,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49032,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49040,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49042,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49066,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49072,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49075,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49091,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49093,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26149,Saint Joseph,,MI,49099,,563,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK
26151,Sanilac,,MI,48401,,505,DETROIT
26151,Sanilac,,MI,48410,,505,DETROIT
26151,Sanilac,,MI,48416,,505,DETROIT
26151,Sanilac,,MI,48419,,505,DETROIT
26151,Sanilac,,MI,48422,,505,DETROIT
26151,Sanilac,,MI,48426,,505,DETROIT
26151,Sanilac,,MI,48427,,505,DETROIT
26151,Sanilac,,MI,48434,,505,DETROIT
26151,Sanilac,,MI,48450,,505,DETROIT
26151,Sanilac,,MI,48453,,505,DETROIT
26151,Sanilac,,MI,48454,,505,DETROIT
26151,Sanilac,,MI,48456,,505,DETROIT
26151,Sanilac,,MI,48465,,505,DETROIT
26151,Sanilac,,MI,48466,,505,DETROIT
26151,Sanilac,,MI,48469,,505,DETROIT
26151,Sanilac,,MI,48471,,505,DETROIT
26151,Sanilac,,MI,48472,,505,DETROIT
