cd,zip
2908,63655
2908,63638
2908,63820
2908,63829
2908,63821
2908,63841
2908,63874
2908,63877
2908,63783
2908,63755
2908,63770
2908,63769
2908,63072
2908,63071
2908,65629
2908,65565
2908,65606
2908,65436
2908,65461
2908,65466
2908,65441
2908,65560
2908,65692
2908,65667
2908,65662
2908,63936
2908,63954
2908,63623
2908,63737
2908,63747
2908,63666
2908,63730
2908,63656
2908,63640
2908,63631
2908,63876
2908,63932
2908,63784
2908,63782
2908,63760
2908,63070
2908,63060
2908,63087
2908,63020
2908,65706
2908,65711
2908,65766
2908,65761
2908,65793
2908,65484
2908,65559
2908,63962
2908,63951
2908,63950
2908,63942
2908,63738
2908,63739
2908,63740
2908,63664
2908,63653
2908,63650
2908,63629
2908,63628
2908,63624
2908,63839
2908,63824
2908,63823
2908,63857
2908,63855
2908,63852
2908,63758
2908,63041
2908,63047
2908,65638
2908,65660
2908,65666
2908,65773
2908,65777
2908,65586
2908,65689
2908,65564
2908,65618
2908,65532
2908,65479
2908,65440
2908,65449
2908,65543
2908,63943
2908,63939
2908,63648
2908,63651
2908,63662
2908,63830
2908,63827
2908,63846
2908,63931
2908,63879
2908,63801
2908,63785
2908,63780
2908,63775
2908,63766
2908,63015
2908,65637
2908,65713
2908,65775
2908,65791
2908,65778
2908,65741
2908,65571
2908,65501
2908,65456
2908,65548
2908,65542
2908,63941
2908,63944
2908,63940
2908,63937
2908,63966
2908,63745
2908,63735
2908,63675
2908,63673
2908,63703
2908,63853
2908,63825
2908,63845
2908,63881
2908,63868
2908,63878
2908,63870
2908,63867
2908,63933
2908,63902
2908,63901
2908,63774
2908,63767
2908,63036
2908,63012
2908,63028
2908,63023
2908,65626
2908,65768
3000,59856
3000,59868
3000,59874
3000,59846
3000,59927
3000,59934
3000,59932
3000,59931
3000,59937
3000,59875
3000,59901
3000,59832
3000,59831
3000,59825
3000,59802
3000,59807
3000,59713
3000,59855
3000,59921
3000,59904
3000,59826
3000,59808
3000,59715
3000,59749
3000,59743
3000,59725
3000,59071
3000,59035
3000,59002
3000,59076
3000,59018
3000,59062
3000,59030
3000,59020
3000,59019
3000,59854
3000,59845
3000,59866
3000,59865
3000,59929
3000,59920
3000,59716
3000,59761
3000,59719
3000,59755
3000,59077
3000,59083
3000,59027
3000,59072
3000,59014
3000,59003
3000,59063
3000,59061
3000,59043
3000,59223
3000,59322
3000,59318
3000,59347
3000,59344
3000,59313
3000,59274
3000,59105
3000,59477
3000,59467
3000,59466
3000,59527
3000,59452
3000,59443
3000,59531
3000,59523
3000,59521
3000,59501
3000,59484
3000,59710
3000,59641
3000,59632
3000,59441
3000,59416
3000,59435
3000,59433
3000,59404
3000,57724
3000,59055
3000,59311
3000,59263
3000,59339
3000,59338
3000,59273
3000,59330
3000,59242
3000,59221
3000,59218
3000,59312
3000,59262
3000,59448
3000,59471
3000,59454
3000,59444
3000,59524
3000,59724
3000,59733
3000,59750
3000,59722
3000,59759
3000,59089
3000,59075
3000,59033
3000,59086
3000,59085
3000,59084
3000,59078
3000,59074
3000,59065
3000,59038
3000,59012
3000,59041
3000,59240
3000,59231
3000,59316
3000,59244
3000,59257
3000,59260
3000,59256
3000,59301
3000,59270
3000,59252
3000,59241
3000,59461
3000,59542
3000,59537
3000,59480
3000,59460
3000,59463
3000,59479
3000,59711
3000,59626
3000,59625
3000,59648
3000,59440
3000,59351
3000,59422
3000,59403
3000,59843
3000,59844
3000,59864
3000,59930
3000,59472
3000,59633
3000,59702
3000,59645
3000,59640
3000,59639
3000,59636
3000,59635
3000,59634
3000,59418
3000,59424
3000,59430
3000,59427
3000,59353
3000,58845
3000,58621
3000,59851
3000,59064
3000,59058
3000,59047
3000,59044
3000,59107
3000,59226
3000,59111
3000,59275
3000,59108
3000,59247
3000,59464
3000,59544
3000,59532
3000,59489
3000,59620
3000,59703
3000,59624
3000,59604
3000,59425
3000,59420
3000,59401
3000,59867
3000,59873
3000,59872
3000,59853
3000,59847
3000,59837
3000,59860
3000,59933
3000,59916
3000,59917
3000,59812
3000,59804
3000,59732
3000,59728
3000,59772
3000,59758
3000,59754
3000,59745
3000,59731
3000,59010
3000,59004
3000,59015
3000,59082
3000,59081
3000,59029
3000,59067
3000,59354
3000,59432
3000,59442
3000,59421
3000,59402
3000,58838
3000,59848
3000,59842
3000,59863
3000,59936
3000,59928
3000,59824
3000,59717
3000,59751
3000,59801
3000,59762
3000,59736
3000,59457
3000,59446
3000,59529
3000,59522
3000,59520
3000,59602
3000,59411
3000,59419
3000,59349
3000,59414
3000,59410
3000,57717
3000,59840
3000,59926
3000,59925
3000,59922
3000,59911
3000,59903
3000,59823
3000,59828
3000,59827
3000,59821
3000,59806
3000,59803
3000,59714
3000,59720
3000,59741
3000,59068
3000,59057
3000,59217
3000,59333
3000,59332
3000,59213
3000,59253
3000,59327
3000,59219
3000,59215
3000,59276
3000,59254
3000,59230
3000,59101
3000,59546
3000,59483
3000,59485
3000,59468
3000,59465
3000,59474
3000,59069
3000,59024
3000,59087
3000,59007
3000,59032
3000,59001
3000,59054
3000,59053
3000,59037
3000,59036
3000,59034
3000,59319
3000,59250
3000,59315
3000,59345
3000,59222
3000,59211
3000,59841
3000,59871
3000,59835
3000,59858
3000,59935
3000,59915
3000,59914
3000,59919
3000,59912
3000,59833
3000,59830
3000,59829
3000,59820
3000,59748
3000,59721
3000,59718
3000,59771
3000,59752
3000,59739
3000,59729
3000,59070
3000,59052
3000,59008
3000,59066
3000,59022
3000,59028
3000,59016
3000,59013
3000,59039
3000,59317
3000,59314
3000,59214
3000,59243
3000,59323
3000,59212
3000,59259
3000,59102
3000,59462
3000,59451
3000,59538
3000,59530
3000,59486
3000,59631
3000,59643
3000,59638
3000,59601
3000,59647
3000,59337
3000,59258
3000,59255
3000,59106
3000,59104
3000,59103
3000,59545
3000,59482
3000,59447
3000,59469
3000,59540
3000,59528
3000,59525
3000,59642
3000,59417
3000,59412
3000,59405
3000,59730
3000,59031
3000,59050
3000,59088
3000,59079
3000,59026
3000,59059
3000,59011
3000,59006
3000,59046
3000,59341
3000,59326
3000,59324
3000,59261
3000,59343
3000,59336
3000,59225
3000,59201
3000,59248
3000,59547
3000,59456
3000,59453
3000,59450
3000,59535
3000,59526
3000,59487
3000,59623
3000,59701
3000,59644
3000,59436
3000,59434
3000,59406
3000,59870
3000,59834
3000,59859
3000,59913
3000,59918
3000,59923
3000,59910
3000,59735
3000,59740
3000,59760
3000,59747
3000,59746
3000,59756
3000,59727
3000,59025
3101,68346
3101,68410
3101,68358
3101,68438
3101,68417
3101,68523
3101,68601
3101,68527
3101,68524
3101,68635
3101,68660
3101,68628
3101,68648
3101,68640
3101,68508
3101,68329
3101,68301
3101,68317
3101,68007
3101,68050
3101,68047
3101,68122
3101,68123
3101,68791
3101,68779
3101,68367
3101,68372
3101,68504
3101,68456
3101,68439
3101,68434
3101,68659
3101,68626
3101,68634
3101,68661
3101,68658
3101,68642
3101,68520
3101,68157
3101,68020
3101,68071
3101,68055
3101,68061
3101,68528
3101,68669
3101,68649
3101,68142
3101,68316
3101,68333
3101,68324
3101,68008
3101,68018
3101,68048
3101,68038
3101,68344
3101,68368
3101,68461
3101,68455
3101,68529
3101,68666
3101,68664
3101,68667
3101,68632
3101,68430
3101,68428
3101,68418
3101,68413
3101,68624
3101,68531
3101,68633
3101,68631
3101,68654
3101,68653
3101,68647
3101,68643
3101,68304
3101,68307
3101,68017
3101,68065
3101,68064
3101,68133
3101,68107
3101,68004
3101,68002
3101,68716
3101,68501
3101,68454
3101,68583
3101,68532
3101,68644
3101,68517
3101,68514
3101,68147
3101,68330
3101,68339
3101,68019
3101,68072
3101,68067
3101,68058
3101,68036
3101,68034
3101,68029
3101,68041
3101,68037
3101,68005
3101,68382
3101,68761
3101,68752
3101,68715
3101,68409
3101,68360
3101,68404
3101,68359
3101,68419
3101,68463
3101,68651
3101,68512
3101,68314
3101,68313
3101,68016
3101,68023
3101,68015
3101,68073
3101,68063
3101,68040
3101,68788
3101,68343
3101,68448
3101,68621
3101,68522
3101,68588
3101,68526
3101,68663
3101,68701
3101,68629
3101,68641
3101,68510
3101,68336
3101,68068
3101,68056
3101,68042
3101,68062
3101,68026
3101,68057
3101,68025
3101,68045
3101,68044
3101,68039
3101,68112
3101,68001
3101,51557
3101,68768
3101,68784
3101,68366
3101,68364
3101,68503
3101,68446
3101,68542
3101,68662
3101,68521
3101,68507
3101,68516
3101,68152
3101,68014
3101,68066
3101,68033
3101,57533
3101,68748
3101,68733
3101,68781
3101,68407
3101,68347
3101,68403
3101,68502
3101,68506
3101,68505
3101,68460
3101,68423
3101,68462
3101,68070
3101,68031
3101,68113
3101,68003
3101,68758
3101,68702
3101,68740
3101,68405
3101,68349
3101,68402
3101,68421
3101,68443
3102,68135
3102,68134
3102,68152
3102,68180
3102,68010
3102,68102
3102,68127
3102,68108
3102,68112
3102,68144
3102,68123
3102,68118
3102,68116
3102,68107
3102,68111
3102,68157
3102,68183
3102,68164
3102,68007
3102,68104
3102,68122
3102,68137
3102,68132
3102,68131
3102,68130
3102,68179
3102,68175
3102,68106
3102,68059
3102,68128
3102,68142
3102,68178
3102,68197
3102,68022
3102,68064
3102,68046
3102,68136
3102,68110
3102,68145
3102,68138
3102,68154
3102,68103
3102,68117
3102,68114
3102,68139
3102,68182
3102,68105
3102,68028
3102,68133
3102,68109
3102,68198
3102,68069
3102,68124
3103,68870
3103,68853
3103,68850
3103,69144
3103,69169
3103,69128
3103,69127
3103,69151
3103,69149
3103,69140
3103,69138
3103,69353
3103,69351
3103,69218
3103,69358
3103,69348
3103,69346
3103,69027
3103,69026
3103,68982
3103,68977
3103,68405
3103,68340
3103,68358
3103,68622
3103,68309
3103,82082
3103,69367
3103,68817
3103,68826
3103,68816
3103,68946
3103,68947
3103,68939
3103,68932
3103,68924
3103,68872
3103,68866
3103,68861
3103,68855
3103,69163
3103,69133
3103,69142
3103,69121
3103,69131
3103,69154
3103,69219
3103,69361
3103,69334
3103,69333
3103,69221
3103,69345
3103,68974
3103,69037
3103,69033
3103,69029
3103,68728
3103,68757
3103,68740
3103,68726
3103,68763
3103,68766
3103,68801
3103,68784
3103,68365
3103,68379
3103,68377
3103,68355
3103,68429
3103,68458
3103,68638
3103,68333
3103,68843
3103,68842
3103,68821
3103,68825
3103,68814
3103,68812
3103,68955
3103,68923
3103,68950
3103,68922
3103,68874
3103,68860
3103,68871
3103,68865
3103,68854
3103,68852
3103,69201
3103,69125
3103,69123
3103,69152
3103,69352
3103,69350
3103,69341
3103,69020
3103,68981
3103,69034
3103,68738
3103,68759
3103,68741
3103,68736
3103,68731
3103,68729
3103,68774
3103,68770
3103,68790
3103,68786
3103,68351
3103,68350
3103,68345
3103,68467
3103,68443
3103,68665
3103,68323
3103,68316
3103,68833
3103,68831
3103,68822
3103,68956
3103,68952
3103,68967
3103,68961
3103,68959
3103,68944
3103,68901
3103,68882
3103,68879
3103,68883
3103,68858
3103,68846
3103,68859
3103,69166
3103,69190
3103,69132
3103,69168
3103,69101
3103,69040
3103,69030
3103,69023
3103,68761
3103,68747
3103,68758
3103,68735
3103,68734
3103,68768
3103,68767
3103,68785
3103,68778
3103,68739
3103,68720
3103,68792
3103,68787
3103,68780
3103,68776
3103,68348
3103,68378
3103,68371
3103,68452
3103,68441
3103,68415
3103,68453
3103,68450
3103,68436
3103,68623
3103,68636
3103,68628
3103,68627
3103,68338
3103,68331
3103,68328
3103,68303
3103,68327
3103,68320
3103,68840
3103,68836
3103,68818
3103,68936
3103,68966
3103,68957
3103,68943
3103,68942
3103,68940
3103,68928
3103,68869
3103,68849
3103,68876
3103,68873
3103,68848
3103,69165
3103,69157
3103,69122
3103,69161
3103,69141
3103,69220
3103,69340
3103,69356
3103,69354
3103,69339
3103,68972
3103,68319
3103,67622
3103,66955
3103,68838
3103,68841
3103,68823
3103,68969
3103,68948
3103,68929
3103,68933
3103,68930
3103,68875
3103,68845
3103,68765
3103,68783
3103,68380
3103,68406
3103,68354
3103,68352
3103,68343
3103,68381
3103,68448
3103,68414
3103,68444
3103,68465
3103,68422
3103,68460
3103,68660
3103,68337
3103,68322
3103,68030
3103,80737
3103,57735
3103,57523
3103,68835
3103,68837
3103,68844
3103,68813
3103,68820
3103,68810
3103,68803
3103,68964
3103,68934
3103,68902
3103,68954
3103,68949
3103,68938
3103,68937
3103,68935
3103,68920
3103,68878
3103,68881
3103,68864
3103,69171
3103,69170
3103,69129
3103,69103
3103,69162
3103,69156
3103,69155
3103,69147
3103,69335
3103,69210
3103,69355
3103,69134
3103,69214
3103,69217
3103,69212
3103,69211
3103,69357
3103,69343
3103,68980
3103,69043
3103,69022
3103,69021
3103,68719
3103,68745
3103,68362
3103,68361
3103,68440
3103,68466
3103,68424
3103,68421
3103,68620
3103,68701
3103,68637
3103,68339
3103,68326
3103,68325
3103,68301
3103,66518
3103,69366
3103,68827
3103,68802
3103,68828
3103,68815
3103,68945
3103,68863
3103,69167
3103,69130
3103,69150
3103,69331
3103,69336
3103,69301
3103,69216
3103,69347
3103,68971
3103,69025
3103,68753
3103,68752
3103,68760
3103,68714
3103,68713
3103,68711
3103,68710
3103,68743
3103,68718
3103,68773
3103,68791
3103,68789
3103,68368
3103,68375
3103,68367
3103,68359
3103,68464
3103,68445
3103,68457
3103,68433
3103,68976
3103,69046
3103,68975
3103,68973
3103,68978
3103,69045
3103,69044
3103,69028
3103,68751
3103,68717
3103,68724
3103,68727
3103,68725
3103,57533
3103,69365
3103,68834
3103,68832
3103,68824
3103,68970
3103,68960
3103,68958
3103,68941
3103,68927
3103,68926
3103,68925
3103,68856
3103,68862
3103,68847
3103,69135
3103,69148
3103,69146
3103,69120
3103,69153
3103,69145
3103,69143
3103,69360
3103,69001
3103,68979
3103,69041
3103,69039
3103,69032
3103,68755
3103,68749
3103,68722
3103,68742
3103,68756
3103,68733
3103,68732
3103,68723
3103,68771
3103,68764
3103,68781
3103,68357
3103,68370
3103,68416
3103,68447
3103,68437
3103,68442
3103,68601
3103,68655
3103,68315
3103,68318
3103,68310
3103,68047
3103,69337
3103,69036
3103,69042
3103,69038
3103,69024
3103,68746
3103,68730
3103,68769
3103,68777
3103,68342
3103,68341
3103,68401
3103,68376
3103,68431
3103,68420
3103,68602
3103,68663
3103,68654
3103,68652
3103,68640
3103,68329
3103,68335
3103,68332
3103,68321
3103,68305
32**,89118
3201,89110
3201,89152
3201,89145
3201,89116
3201,89102
3201,89126
3201,89146
3201,89173
3201,89107
3201,89113
3201,89109
3201,89125
3201,89128
3201,89155
3201,89153
3201,89121
3201,89112
3201,89151
3201,89162
3201,89180
3201,89117
3201,89104
3201,89160
3201,89156
3201,89120
3201,89122
3201,89106
3201,89111
3201,89115
3201,89114
3201,89108
3201,89103
3201,89101
3201,89150
3201,89118
3201,89132
3201,89158
3201,89030
3201,89147
3201,89142
3201,89170
3201,89193
3201,89169
3201,89119
3202,89418
3202,89408
3202,89407
3202,89442
3202,89403
3202,89402
3202,89044
3202,89513
3202,89830
3202,89712
3202,89703
3202,89509
3202,89508
3202,89423
3202,89410
3202,89439
3202,89833
3202,89820
3202,89706
3202,89701
3202,89501
3202,89506
3202,89411
3202,89437
3202,89431
3202,89316
3202,89301
3202,89519
3202,89512
3202,89511
3202,89828
3202,89803
3202,89503
3202,89445
3202,89432
3202,89433
3202,89515
3202,89831
3202,89825
3202,89822
3202,89711
3202,89523
3202,89705
3202,89821
3202,89704
3202,89447
3202,89505
3202,89502
3202,89428
3202,89424
3202,89414
3202,89421
3202,89436
3202,89049
3202,89048
3202,89510
3202,89521
3202,89823
3202,89835
3202,89815
3202,89883
3202,89595
3202,89570
3202,89533
3202,89801
3202,89496
3202,89460
3202,89450
3202,89425
3202,89412
3202,89413
3202,89444
3202,89451
3202,89404
3202,89429
3202,89419
3202,89406
3202,89438
3202,89440
3202,89441
3202,89435
3202,89434
3202,89826
3202,89557
3202,89702
3202,89507
3202,89426
3202,89310
3202,89020
3202,89834
3202,89832
3202,89713
3202,89721
3202,89448
3202,89449
3202,89504
3203,89039
3203,89113
3203,89012
3203,89134
3203,89161
3203,89117
3203,89123
3203,89121
3203,89120
3203,89014
3203,89044
3203,89011
3203,89006
3203,89124
3203,89145
3203,89119
3203,89054
3203,89105
3203,89004
3203,89147
3203,89135
3203,89183
3203,89122
3203,89052
3203,89046
3203,89077
3203,89148
3203,89141
3203,89074
3203,89154
3203,89144
3203,89140
3203,89029
3203,89009
3203,89005
3203,89138
3203,89199
3203,89016
3203,89028
3203,89002
3203,89178
3203,89118
3203,89139
3203,89179
3203,89019
3203,89015
3203,89053
3204,89444
3204,89317
3204,89191
3204,89018
3204,89021
3204,89020
3204,89017
3204,89049
3204,89048
3204,89043
3204,89041
3204,89034
3204,89086
3204,89142
3204,89131
3204,89157
3204,89311
3204,89319
3204,89318
3204,89023
3204,89033
3204,89108
3204,89447
3204,89127
3204,89129
3204,89133
3204,89134
3204,89136
3204,89427
3204,89156
3204,89025
3204,89047
3204,89040
3204,89032
3204,89003
3204,89081
3204,89085
3204,89007
3204,89409
3204,89314
3204,89161
3204,89301
3204,89166
3204,89061
3204,89045
3204,89115
3204,89149
3204,89422
3204,89420
3204,89415
3204,89013
3204,89031
3204,89084
3204,89143
3204,89430
3204,89165
3204,89022
3204,89027
3204,89060
3204,89106
3204,89110
3204,89001
3204,89130
3204,89128
3204,89024
3204,89030
3204,89042
3204,89036
3204,89010
3204,89008
3204,89124
3204,89137
3301,3802
3301,3809
3301,3226
3301,3106
3301,3052
3301,3042
3301,3897
3301,3872
3301,3868
3301,3858
3301,3854
3301,3842
3301,3822
3301,3824
3301,3819
3301,3813
3301,3276
3301,3269
3301,3245
3301,3237
3301,3110
3301,3051
3301,3894
3301,3878
3301,3873
3301,3871
3301,3853
3301,3848
3301,3823
3301,3810
3301,3820
3301,3264
3301,3259
3301,3249
3301,3223
3301,3102
3301,3034
3301,3111
3301,3218
3301,3109
3301,3044
3301,3036
3301,3896
3301,3884
3301,3865
3301,3862
3301,3855
3301,3856
3301,3849
3301,3843
3301,3840
3301,3837
3301,3836
3301,3801
3301,3254
3301,3253
3301,3041
3301,3032
3301,3887
3301,3885
3301,3870
3301,3845
3301,3835
3301,3832
3301,3815
3301,3814
3301,3291
3301,3104
3301,3103
3301,3063
3301,3054
3301,3886
3301,3883
3301,3882
3301,3869
3301,3866
3301,3864
3301,3861
3301,3847
3301,3850
3301,3852
3301,3857
3301,3844
3301,3841
3301,3839
3301,3826
3301,3816
3301,3811
3301,3803
3301,3261
3301,3235
3301,3217
3301,3220
3301,3077
3301,3045
3301,3038
3301,3874
3301,3867
3301,3846
3301,3833
3301,3830
3301,3859
3301,3860
3301,3827
3301,3821
3301,3812
3301,3256
3301,3227
3301,3225
3301,3108
3301,3105
3301,3087
3301,3101
3301,3053
3301,3046
3301,3890
3301,3875
3301,3851
3301,3838
3301,3804
3301,3290
3301,3246
3301,3825
3301,3818
3301,3817
3302,3755
3302,3603
3302,3465
3302,3462
3302,3448
3302,3447
3302,3435
3302,3261
3302,3260
3302,3255
3302,3224
3302,3779
3302,3773
3302,3754
3302,3745
3302,3469
3302,3301
3302,3287
3302,3281
3302,3243
3302,3226
3302,3223
3302,3217
3302,3070
3302,3057
3302,3055
3302,3048
3302,3047
3302,3034
3302,3780
3302,3784
3302,3777
3302,3749
3302,3740
3302,3590
3302,3602
3302,3304
3302,3251
3302,3244
3302,3242
3302,3241
3302,3240
3302,3222
3302,3071
3302,3064
3302,3052
3302,3049
3302,3046
3302,3785
3302,3746
3302,3756
3302,3753
3302,3586
3302,3574
3302,3451
3302,3450
3302,3444
3302,3289
3302,3275
3302,3268
3302,3263
3302,3231
3302,3084
3302,3082
3302,3076
3302,3782
3302,3771
3302,3751
3302,3750
3302,3609
3302,3604
3302,3593
3302,3774
3302,3768
3302,3752
3302,3741
3302,3601
3302,3598
3302,3595
3302,3584
3302,3581
3302,3575
3302,3576
3302,3467
3302,3455
3302,3440
3302,3302
3302,3299
3302,3280
3302,3272
3302,3262
3302,3238
3302,3062
3302,3054
3302,3037
3302,3031
3302,3811
3302,3781
3302,3769
3302,3765
3302,3579
3302,3468
3302,3443
3302,3305
3302,3431
3302,3285
3302,3264
3302,3258
3302,3252
3302,3234
3302,3230
3302,3063
3302,3060
3302,3766
3302,3748
3302,3743
3302,3597
3302,3607
3302,3589
3302,3582
3302,3561
3302,3461
3302,3457
3302,3456
3302,3449
3302,3303
3302,3284
3302,3273
3302,3266
3302,3245
3302,3229
3302,3221
3302,3216
3302,3073
3302,3061
3302,3051
3302,3588
3302,3585
3302,3583
3302,3470
3302,3466
3302,3464
3302,3282
3302,3278
3302,3279
3302,3257
3302,3233
3302,3235
3302,3215
3302,3087
3302,3086
3302,3079
3302,3043
3302,3033
3302,3770
3302,3592
3302,3570
3302,3458
3302,3452
3302,3441
3302,3446
3302,3445
3302,3442
3302,3307
3302,3608
3302,3605
3302,3580
3401,8312
3401,8105
3401,8089
3401,8059
3401,8066
3401,8065
3401,8049
3401,8045
3401,8108
3401,8107
3401,8106
3401,8085
3401,8056
3401,8054
3401,8032
3401,8043
3401,8009
3401,8109
3401,8095
3401,8086
3401,8080
3401,8078
3401,8057
3401,8035
3401,8029
3401,8026
3401,8007
3401,8002
3401,8097
3401,8094
3401,8091
3401,8083
3401,8063
3401,8051
3401,8028
3401,8102
3401,8077
3401,8081
3401,8030
3401,8020
3401,8014
3401,8110
3401,8101
3401,8090
3401,8084
3401,8071
3401,8052
3401,8034
3401,8033
3401,8018
3401,8027
3401,8004
3401,8099
3401,8104
3401,8096
3401,8093
3401,8061
3401,8053
3401,8037
3401,8031
3401,8003
3401,8103
3401,8021
3401,8012
3402,8328
3402,8315
3402,8225
3402,8219
3402,8074
3402,8069
3402,8050
3402,8028
3402,8006
3402,8326
3402,8322
3402,8317
3402,8311
3402,8250
3402,8241
3402,8234
3402,8232
3402,8213
3402,8205
3402,8085
3402,8072
3402,8080
3402,8079
3402,8023
3402,8020
3402,8019
3402,8405
3402,8342
3402,8362
3402,8314
3402,8313
3402,8318
3402,8310
3402,8230
3402,8221
3402,8203
3402,8092
3402,8070
3402,8004
3402,8406
3402,8353
3402,8360
3402,8349
3402,8346
3402,8345
3402,8324
3402,8327
3402,8312
3402,8302
3402,8246
3402,8245
3402,8224
3402,8231
3402,8217
3402,8210
3402,8039
3402,8038
3402,8025
3402,8008
3402,8340
3402,8401
3402,8350
3402,8321
3402,8330
3402,8323
3402,8270
3402,8251
3402,8248
3402,8242
3402,8240
3402,8226
3402,8201
3402,8087
3402,8361
3402,8252
3402,8316
3402,8244
3402,8223
3402,8220
3402,8218
3402,8212
3402,8215
3402,8056
3402,8067
3402,8062
3402,8009
3402,8001
3402,8352
3402,8332
3402,8260
3402,8214
3402,8098
3402,8094
3402,8089
3402,8037
3402,8005
3402,8402
3402,8403
3402,8348
3402,8071
3402,8051
3402,8347
3402,8344
3402,8343
3402,8320
3402,8319
3402,8329
3402,8247
3402,8243
3402,8204
3402,8202
3402,8404
3402,8341
3403,8735
3403,8732
3403,8022
3403,8755
3403,8721
3403,8641
3403,8562
3403,8533
3403,8073
3403,8016
3403,8011
3403,8752
3403,8088
3403,8052
3403,8053
3403,8050
3403,8010
3403,8722
3403,8701
3403,8505
3403,8091
3403,8075
3403,8057
3403,8005
3403,8741
3403,8739
3403,8640
3403,8518
3403,8511
3403,8092
3403,8077
3403,8068
3403,8004
3403,8757
3403,8740
3403,8738
3403,8753
3403,8751
3403,8731
3403,8724
3403,8723
3403,8620
3403,8554
3403,8610
3403,8515
3403,8501
3403,8064
3403,8042
3403,8759
3403,8754
3403,8758
3403,8048
3403,8036
3403,8019
3403,7731
3403,8734
3403,8060
3403,8055
3403,8054
3403,8046
3403,8041
3403,8015
3403,8742
3404,7753
3404,7739
3404,7717
3404,7712
3404,7764
3404,7754
3404,7746
3404,7722
3404,7710
3404,7702
3404,7719
3404,7701
3404,8733
3404,8638
3404,8691
3404,8561
3404,8501
3404,7731
3404,7733
3404,7724
3404,7711
3404,8750
3404,8742
3404,8730
3404,8629
3404,8555
3404,8757
3404,8701
3404,8690
3404,8609
3404,8619
3404,8610
3404,8520
3404,7755
3404,7747
3404,7723
3404,7728
3404,8720
3404,8611
3404,8533
3404,8510
3404,7730
3404,7738
3404,8736
3404,8724
3404,8514
3404,7760
3404,7748
3404,7727
3404,8759
3404,8650
3404,7799
3404,7756
3404,7740
3404,7726
3404,7720
3404,7704
3404,8620
3404,8535
3404,8527
3404,7757
3404,7763
3404,7762
3405,7508
3405,7481
3405,7465
3405,7430
3405,7428
3405,7422
3405,7421
3405,7875
3405,7851
3405,7823
3405,7677
3405,7640
3405,7631
3405,7627
3405,7460
3405,7451
3405,7890
3405,7863
3405,7825
3405,7821
3405,7643
3405,7603
3405,8827
3405,7663
3405,7644
3405,7495
3405,7463
3405,7456
3405,7410
3405,7401
3405,7879
3405,7871
3405,7831
3405,7832
3405,7822
3405,7670
3405,7661
3405,7653
3405,7645
3405,7646
3405,7462
3405,7461
3405,7423
3405,10925
3405,7882
3405,7874
3405,7846
3405,7844
3405,7839
3405,7860
3405,7676
3405,7641
3405,7626
3405,7607
3405,7604
3405,7450
3405,7407
3405,10964
3405,7877
3405,7848
3405,7840
3405,7666
3405,7656
3405,7649
3405,7620
3405,7624
3405,7630
3405,7506
3405,7458
3405,7435
3405,7432
3405,7446
3405,7438
3405,7419
3405,7418
3405,7417
3405,7416
3405,7880
3405,7826
3405,7621
3405,7480
3405,7442
3405,7452
3405,7436
3405,10983
3405,7865
3405,7833
3405,7855
3405,7838
3405,7827
3405,7820
3405,7662
3405,7675
3405,7652
3405,7648
3405,7647
3405,7642
3405,7628
3405,7606
3405,7601
3406,7080
3406,7064
3406,8904
3406,8879
3406,8816
3406,8812
3406,7765
3406,7732
3406,7095
3406,7066
3406,7008
3406,8872
3406,8862
3406,8861
3406,8818
3406,7753
3406,7750
3406,7747
3406,7740
3406,7735
3406,7067
3406,8901
3406,8882
3406,8873
3406,8857
3406,8837
3406,8830
3406,7748
3406,7060
3406,8933
3406,7764
3406,7751
3406,7734
3406,7730
3406,7712
3406,7077
3406,8903
3406,8902
3406,8854
3406,8846
3406,7746
3406,7711
3406,7701
3406,7716
3406,7065
3406,7001
3406,8855
3406,8863
3406,8840
3406,8832
3406,8820
3406,7737
3406,7723
3406,7721
3406,7063
3406,8899
3406,8906
3406,8859
3406,8817
3406,7760
3406,7758
3406,7752
3406,7061
3406,7757
3406,7726
3406,7718
3407,8885
3407,8889
3407,8867
3407,8821
3407,8804
3407,8525
3407,8502
3407,7960
3407,7924
3407,7865
3407,7836
3407,7852
3407,7850
3407,7830
3407,7876
3407,7828
3407,7078
3407,7076
3407,7036
3407,8888
3407,8876
3407,8836
3407,8848
3407,8844
3407,8812
3407,8805
3407,7902
3407,7870
3407,7063
3407,7039
3407,8886
3407,8870
3407,8865
3407,8833
3407,8825
3407,8808
3407,8809
3407,8807
3407,8551
3407,7977
3407,7974
3407,7939
3407,7945
3407,7922
3407,7882
3407,7840
3407,7090
3407,7066
3407,7033
3407,8887
3407,8869
3407,8853
3407,8846
3407,8827
3407,8826
3407,7979
3407,7928
3407,7930
3407,7847
3407,7204
3407,7091
3407,7062
3407,7041
3407,8858
3407,8557
3407,8556
3407,8553
3407,8558
3407,8540
3407,8530
3407,7978
3407,7931
3407,7885
3407,7203
3407,8504
3407,7980
3407,7921
3407,7920
3407,7869
3407,7874
3407,7857
3407,7081
3407,7027
3407,8822
3407,8829
3407,8801
3407,8559
3407,7946
3407,7933
3407,7901
3407,7856
3407,7853
3407,7801
3407,7083
3407,7065
3407,7060
3407,7016
3407,7803
3407,7040
3407,8802
3407,7934
3407,7092
3407,7069
3407,7059
3407,8835
